2024-11-16 09:50:01,737: Key.ctrl_l
2024-11-16 09:50:01,974: '\x01'
2024-11-16 09:50:14,707: Key.enter
2024-11-16 09:53:50,721: Key.ctrl_l
2024-11-16 09:54:16,068: Key.backspace
2024-11-16 09:54:17,039: Key.ctrl_l
2024-11-16 09:54:17,300: '\x13'
2024-11-16 09:55:35,740: Key.backspace
2024-11-16 09:55:36,384: Key.ctrl_l
2024-11-16 09:55:36,636: '\x13'
2024-11-16 09:55:51,483: 'v'
2024-11-16 09:56:25,873: 'n'
2024-11-16 09:56:26,088: 'e'
2024-11-16 09:56:26,261: 't'
2024-11-16 09:56:26,517: 's'
2024-11-16 09:56:27,983: 't'
2024-11-16 09:56:28,097: 'a'
2024-11-16 09:56:28,742: 't'
2024-11-16 09:56:28,940: Key.space
2024-11-16 09:56:29,525: '-'
2024-11-16 09:56:29,680: 'a'
2024-11-16 09:56:29,886: 'n'
2024-11-16 09:56:30,079: Key.space
2024-11-16 09:56:30,316: Key.shift
2024-11-16 09:56:30,822: Key.shift
2024-11-16 09:56:30,859: Key.shift
2024-11-16 09:56:30,892: Key.shift
2024-11-16 09:56:30,927: Key.shift
2024-11-16 09:56:30,959: Key.shift
2024-11-16 09:56:30,992: Key.shift
2024-11-16 09:56:31,022: Key.shift
2024-11-16 09:56:31,058: Key.shift
2024-11-16 09:56:31,091: Key.shift
2024-11-16 09:56:31,116: Key.shift
2024-11-16 09:56:31,159: Key.shift
2024-11-16 09:56:31,191: Key.shift
2024-11-16 09:56:31,225: Key.shift
2024-11-16 09:56:31,259: Key.shift
2024-11-16 09:56:31,290: Key.shift
2024-11-16 09:56:31,324: Key.shift
2024-11-16 09:56:31,353: Key.shift
2024-11-16 09:56:31,381: Key.shift
2024-11-16 09:56:31,424: Key.shift
2024-11-16 09:56:31,458: Key.shift
2024-11-16 09:56:31,489: Key.shift
2024-11-16 09:56:31,521: Key.shift
2024-11-16 09:56:31,552: Key.shift
2024-11-16 09:56:31,590: Key.shift
2024-11-16 09:56:31,612: Key.shift
2024-11-16 09:56:31,646: Key.shift
2024-11-16 09:56:31,692: Key.shift
2024-11-16 09:56:31,710: Key.shift
2024-11-16 09:56:31,758: Key.shift
2024-11-16 09:56:31,790: Key.shift
2024-11-16 09:56:31,824: Key.shift
2024-11-16 09:56:31,847: Key.shift
2024-11-16 09:56:31,885: Key.shift
2024-11-16 09:56:31,924: Key.shift
2024-11-16 09:56:31,956: Key.shift
2024-11-16 09:56:31,988: Key.shift
2024-11-16 09:56:32,020: Key.shift
2024-11-16 09:56:32,058: Key.shift
2024-11-16 09:56:32,089: Key.shift
2024-11-16 09:56:32,126: Key.shift
2024-11-16 09:56:32,159: Key.shift
2024-11-16 09:56:32,192: Key.shift
2024-11-16 09:56:32,224: Key.shift
2024-11-16 09:56:33,466: Key.shift
2024-11-16 09:56:33,645: '|'
2024-11-16 09:56:34,410: Key.space
2024-11-16 09:56:34,624: 'f'
2024-11-16 09:56:34,804: 'i'
2024-11-16 09:56:35,029: 'n'
2024-11-16 09:56:35,138: 'd'
2024-11-16 09:56:35,482: Key.space
2024-11-16 09:56:35,857: Key.shift
2024-11-16 09:56:36,373: Key.shift
2024-11-16 09:56:36,404: Key.shift
2024-11-16 09:56:36,438: Key.shift
2024-11-16 09:56:36,453: '"'
2024-11-16 09:56:37,019: '5'
2024-11-16 09:56:37,241: '0'
2024-11-16 09:56:37,409: '0'
2024-11-16 09:56:37,569: '0'
2024-11-16 09:56:38,228: Key.shift
2024-11-16 09:56:38,460: '"'
2024-11-16 09:56:38,726: Key.enter
2024-11-16 09:56:40,191: Key.up
2024-11-16 09:56:41,255: Key.left
2024-11-16 09:56:42,193: Key.backspace
2024-11-16 09:56:43,011: '2'
2024-11-16 09:56:43,499: Key.enter
2024-11-16 09:57:49,662: Key.ctrl_l
2024-11-16 09:58:02,587: Key.up
2024-11-16 09:58:03,777: Key.left
2024-11-16 09:58:04,615: Key.backspace
2024-11-16 09:58:05,272: '1'
