2024-09-14 15:06:07,313: Key.ctrl_l
2024-09-14 15:06:07,542: '\x16'
2024-09-14 15:06:08,059: Key.enter
2024-09-14 15:06:17,458: Key.ctrl_l
2024-09-14 15:06:17,719: '\x03'
2024-09-14 15:06:19,581: Key.ctrl_l
2024-09-14 15:06:19,806: '\x16'
2024-09-14 15:06:20,402: Key.enter
2024-09-14 15:06:21,213: Key.alt_l
2024-09-14 15:06:21,261: Key.tab
2024-09-14 15:06:48,225: Key.ctrl_l
2024-09-14 15:06:48,499: '\x03'
2024-09-14 15:06:49,525: Key.ctrl_l
2024-09-14 15:06:49,839: '\x16'
2024-09-14 15:06:50,235: Key.enter
2024-09-14 15:07:32,423: Key.ctrl_l
2024-09-14 15:07:32,799: '\x03'
2024-09-14 15:07:33,034: Key.alt_l
2024-09-14 15:07:33,087: Key.tab
2024-09-14 15:07:34,913: Key.ctrl_l
2024-09-14 15:07:35,145: '\x16'
2024-09-14 15:07:35,561: Key.enter
2024-09-14 15:07:48,866: Key.alt_l
2024-09-14 15:07:48,932: Key.tab
2024-09-14 15:08:32,146: Key.ctrl_l
2024-09-14 15:08:32,319: '\x01'
2024-09-14 15:08:32,571: Key.ctrl_l
2024-09-14 15:08:32,686: '\x03'
2024-09-14 15:12:27,643: Key.alt_l
2024-09-14 15:12:27,667: Key.tab
2024-09-14 15:12:28,187: Key.alt_l
2024-09-14 15:12:28,235: Key.tab
2024-09-14 15:12:30,519: Key.ctrl_l
2024-09-14 15:12:31,028: Key.ctrl_l
2024-09-14 15:12:31,179: Key.alt_l
2024-09-14 15:12:31,216: Key.tab
2024-09-14 15:12:31,720: Key.alt_l
2024-09-14 15:12:31,769: Key.tab
2024-09-14 15:12:32,936: Key.alt_l
2024-09-14 15:12:32,964: Key.tab
2024-09-14 15:12:37,509: Key.esc
2024-09-14 15:12:39,141: 's'
2024-09-14 15:12:39,919: Key.left
2024-09-14 15:12:40,145: Key.left
2024-09-14 15:12:40,399: Key.down
2024-09-14 15:12:40,481: Key.esc
2024-09-14 15:12:40,561: Key.down
2024-09-14 15:12:40,687: Key.down
2024-09-14 15:12:40,699: Key.esc
2024-09-14 15:12:41,007: Key.alt_l
2024-09-14 15:12:41,035: Key.tab
2024-09-14 15:12:41,391: Key.alt_l
2024-09-14 15:12:41,450: Key.tab
2024-09-14 15:12:42,435: Key.alt_l
2024-09-14 15:12:42,481: Key.tab
2024-09-14 15:12:46,522: Key.alt_l
2024-09-14 15:12:46,563: Key.tab
2024-09-14 15:12:57,101: Key.ctrl_l
2024-09-14 15:12:57,524: '\x03'
2024-09-14 15:12:58,942: Key.alt_l
2024-09-14 15:12:58,959: Key.tab
2024-09-14 15:13:00,511: Key.alt_l
2024-09-14 15:13:00,571: Key.tab
2024-09-14 15:13:01,269: Key.alt_l
2024-09-14 15:13:01,316: Key.tab
2024-09-14 15:13:02,913: Key.alt_l
2024-09-14 15:13:02,958: Key.tab
2024-09-14 15:13:03,585: Key.ctrl_l
2024-09-14 15:13:03,803: '\x16'
2024-09-14 15:13:04,392: Key.enter
2024-09-14 15:14:10,223: Key.alt_l
2024-09-14 15:14:10,270: Key.tab
2024-09-14 15:14:10,613: Key.alt_l
2024-09-14 15:14:10,655: Key.tab
2024-09-14 15:14:12,247: Key.alt_l
2024-09-14 15:14:12,282: Key.tab
2024-09-14 15:14:16,148: Key.alt_l
2024-09-14 15:14:16,169: Key.tab
2024-09-14 15:14:17,343: Key.alt_l
2024-09-14 15:14:17,379: Key.tab
2024-09-14 15:14:23,394: Key.alt_l
2024-09-14 15:14:23,425: Key.tab
2024-09-14 15:14:24,121: Key.alt_l
2024-09-14 15:14:24,158: Key.tab
2024-09-14 15:14:25,470: Key.alt_l
2024-09-14 15:14:25,496: Key.tab
2024-09-14 15:14:29,003: Key.alt_l
2024-09-14 15:14:29,032: Key.tab
2024-09-14 15:15:21,419: Key.alt_l
2024-09-14 15:15:21,475: Key.tab
2024-09-14 15:15:24,795: Key.alt_l
2024-09-14 15:15:24,857: Key.tab
2024-09-14 15:15:31,622: Key.alt_l
2024-09-14 15:15:31,657: Key.tab
2024-09-14 15:15:34,102: Key.alt_l
2024-09-14 15:15:34,123: Key.tab
2024-09-14 15:15:37,075: Key.ctrl_l
2024-09-14 15:15:37,383: '\x16'
2024-09-14 15:15:39,086: Key.ctrl_l
2024-09-14 15:15:39,309: '\x13'
2024-09-14 15:15:51,828: Key.alt_l
2024-09-14 15:15:51,841: Key.tab
2024-09-14 15:16:00,638: Key.alt_l
2024-09-14 15:16:00,672: Key.tab
2024-09-14 15:16:20,980: 'h'
2024-09-14 15:16:21,048: 'o'
2024-09-14 15:16:21,150: 'w'
2024-09-14 15:16:21,309: Key.space
2024-09-14 15:16:21,432: 't'
2024-09-14 15:16:21,555: 'o'
2024-09-14 15:16:21,689: Key.space
2024-09-14 15:16:22,271: 'f'
2024-09-14 15:16:22,381: 'i'
2024-09-14 15:16:22,462: 'n'
2024-09-14 15:16:22,545: 'd'
2024-09-14 15:16:22,619: Key.space
2024-09-14 15:16:23,849: 'i'
2024-09-14 15:16:23,897: 'n'
2024-09-14 15:16:24,143: Key.backspace
2024-09-14 15:16:24,646: Key.backspace
2024-09-14 15:16:24,693: Key.backspace
2024-09-14 15:16:24,724: Key.backspace
2024-09-14 15:16:24,770: Key.backspace
2024-09-14 15:16:24,802: Key.backspace
2024-09-14 15:16:24,834: Key.backspace
2024-09-14 15:16:24,880: Key.backspace
2024-09-14 15:16:24,911: Key.backspace
2024-09-14 15:16:24,958: Key.backspace
2024-09-14 15:16:24,989: Key.backspace
2024-09-14 15:16:25,036: Key.backspace
2024-09-14 15:16:25,068: Key.backspace
2024-09-14 15:16:25,099: Key.backspace
2024-09-14 15:16:30,027: Key.alt_l
2024-09-14 15:16:30,050: Key.tab
2024-09-14 15:16:31,625: Key.alt_l
2024-09-14 15:16:31,661: Key.tab
2024-09-14 15:16:33,819: Key.enter
2024-09-14 15:16:34,264: Key.enter
2024-09-14 15:16:34,408: Key.enter
2024-09-14 15:16:35,004: 'n'
2024-09-14 15:16:35,091: 'p'
2024-09-14 15:16:35,420: '.'
2024-09-14 15:16:35,909: 'b'
2024-09-14 15:16:36,070: 'u'
2024-09-14 15:16:36,164: 'f'
2024-09-14 15:16:36,293: 'f'
2024-09-14 15:16:36,548: 'e'
2024-09-14 15:16:36,622: 'r'
2024-09-14 15:16:36,913: Key.alt_l
2024-09-14 15:16:36,975: Key.tab
2024-09-14 15:16:38,425: Key.alt_l
2024-09-14 15:16:38,522: Key.tab
2024-09-14 15:16:38,712: Key.alt_l
2024-09-14 15:16:38,763: Key.tab
2024-09-14 15:16:39,989: Key.alt_l
2024-09-14 15:16:40,017: Key.tab
2024-09-14 15:16:40,353: Key.backspace
2024-09-14 15:16:40,585: Key.backspace
2024-09-14 15:16:40,673: Key.backspace
2024-09-14 15:16:40,783: Key.backspace
2024-09-14 15:16:40,893: Key.backspace
2024-09-14 15:16:41,023: Key.backspace
2024-09-14 15:16:41,103: Key.backspace
2024-09-14 15:16:41,665: '.'
2024-09-14 15:16:41,869: 'f'
2024-09-14 15:16:42,060: 'r'
2024-09-14 15:16:42,169: 'o'
2024-09-14 15:16:42,225: 'm'
2024-09-14 15:16:42,567: 's'
2024-09-14 15:16:42,689: 't'
2024-09-14 15:16:42,764: 'r'
2024-09-14 15:16:42,824: 'i'
2024-09-14 15:16:42,881: 'n'
2024-09-14 15:16:42,956: 'g'
2024-09-14 15:16:53,041: Key.alt_l
2024-09-14 15:16:53,069: Key.tab
2024-09-14 15:16:54,771: Key.alt_l
2024-09-14 15:16:54,798: Key.tab
2024-09-14 15:16:55,686: Key.alt_l
2024-09-14 15:16:55,727: Key.tab
2024-09-14 15:16:58,640: Key.alt_l
2024-09-14 15:16:58,679: Key.tab
2024-09-14 15:16:59,712: Key.alt_l
2024-09-14 15:16:59,745: Key.tab
2024-09-14 15:17:00,017: Key.alt_l
2024-09-14 15:17:00,040: Key.tab
2024-09-14 15:17:05,618: Key.backspace
2024-09-14 15:17:07,988: Key.esc
2024-09-14 15:17:10,673: Key.ctrl_l
2024-09-14 15:17:10,897: '\x13'
2024-09-14 15:17:11,663: Key.alt_l
2024-09-14 15:17:11,698: Key.tab
2024-09-14 15:17:11,921: Key.alt_l
2024-09-14 15:17:11,964: Key.tab
2024-09-14 15:17:34,001: Key.alt_l
2024-09-14 15:17:34,027: Key.tab
2024-09-14 15:17:35,619: Key.alt_l
2024-09-14 15:17:35,655: Key.tab
2024-09-14 15:17:36,877: Key.esc
2024-09-14 15:17:37,329: Key.alt_l
2024-09-14 15:17:37,355: Key.tab
2024-09-14 15:17:48,699: Key.esc
2024-09-14 15:17:49,328: Key.tab
2024-09-14 15:17:49,799: Key.alt_l
2024-09-14 15:17:49,827: Key.tab
2024-09-14 15:17:50,279: Key.alt_l
2024-09-14 15:17:50,325: Key.tab
2024-09-14 15:17:50,955: Key.alt_l
2024-09-14 15:17:51,004: Key.tab
2024-09-14 15:17:55,507: Key.ctrl_l
2024-09-14 15:17:56,003: Key.ctrl_l
2024-09-14 15:17:56,306: '\x03'
2024-09-14 15:18:07,271: Key.alt_l
2024-09-14 15:18:07,300: Key.tab
2024-09-14 15:18:09,221: Key.alt_l
2024-09-14 15:18:09,267: Key.tab
2024-09-14 15:18:10,048: Key.ctrl_l
2024-09-14 15:18:10,287: '\x16'
2024-09-14 15:18:10,955: Key.enter
2024-09-14 15:18:48,483: 'c'
2024-09-14 15:18:48,689: 'o'
2024-09-14 15:18:48,771: 'd'
2024-09-14 15:18:48,921: 'e'
2024-09-14 15:18:49,011: Key.backspace
2024-09-14 15:18:49,136: Key.backspace
2024-09-14 15:18:49,215: Key.backspace
2024-09-14 15:18:49,331: Key.backspace
2024-09-14 15:18:49,433: Key.backspace
2024-09-14 15:19:01,187: Key.ctrl_l
2024-09-14 15:19:01,694: Key.ctrl_l
2024-09-14 15:19:01,726: Key.ctrl_l
2024-09-14 15:19:01,768: Key.ctrl_l
2024-09-14 15:19:01,809: Key.ctrl_l
2024-09-14 15:19:01,841: Key.ctrl_l
2024-09-14 15:19:01,882: Key.ctrl_l
2024-09-14 15:19:01,920: Key.ctrl_l
2024-09-14 15:19:01,956: Key.ctrl_l
2024-09-14 15:19:01,994: Key.ctrl_l
2024-09-14 15:19:02,042: Key.ctrl_l
2024-09-14 15:19:02,075: Key.ctrl_l
2024-09-14 15:19:02,108: Key.ctrl_l
2024-09-14 15:19:02,149: Key.ctrl_l
2024-09-14 15:19:02,182: Key.ctrl_l
2024-09-14 15:19:02,231: Key.ctrl_l
2024-09-14 15:19:02,263: Key.ctrl_l
2024-09-14 15:19:02,299: Key.ctrl_l
2024-09-14 15:19:02,346: Key.ctrl_l
2024-09-14 15:19:02,378: Key.ctrl_l
2024-09-14 15:19:02,410: Key.ctrl_l
2024-09-14 15:19:02,451: Key.ctrl_l
2024-09-14 15:19:02,501: Key.ctrl_l
2024-09-14 15:19:02,530: Key.ctrl_l
2024-09-14 15:19:02,573: Key.ctrl_l
2024-09-14 15:19:02,608: Key.ctrl_l
2024-09-14 15:19:02,640: Key.ctrl_l
2024-09-14 15:19:22,985: '-'
2024-09-14 15:19:23,087: '-'
2024-09-14 15:19:23,233: 'w'
2024-09-14 15:19:23,335: 'i'
2024-09-14 15:19:24,176: Key.backspace
2024-09-14 15:19:24,297: Key.backspace
2024-09-14 15:19:24,429: Key.backspace
2024-09-14 15:19:24,551: Key.backspace
2024-09-14 15:19:24,653: Key.backspace
2024-09-14 15:19:24,763: Key.backspace
2024-09-14 15:19:25,227: Key.alt_l
2024-09-14 15:19:25,269: Key.shift
2024-09-14 15:19:26,648: '-'
2024-09-14 15:19:26,771: '-'
2024-09-14 15:19:27,427: 'w'
2024-09-14 15:19:27,563: 'f'
2024-09-14 15:19:27,653: 'i'
2024-09-14 15:19:27,825: 'f'
2024-09-14 15:19:27,898: 'i'
2024-09-14 15:19:28,173: Key.backspace
2024-09-14 15:19:28,289: Key.backspace
2024-09-14 15:19:28,397: Key.backspace
2024-09-14 15:19:28,508: Key.backspace
2024-09-14 15:19:28,801: 'i'
2024-09-14 15:19:28,898: 'f'
2024-09-14 15:19:28,965: 'i'
2024-09-14 15:19:29,144: Key.enter
2024-09-14 15:23:36,954: Key.ctrl_l
2024-09-14 15:23:37,268: '\x03'
2024-09-14 15:23:40,326: Key.ctrl_l
2024-09-14 15:23:40,828: Key.ctrl_l
2024-09-14 15:23:40,849: '\x16'
2024-09-14 15:23:41,361: Key.enter
2024-09-14 15:23:58,178: Key.alt_l
2024-09-14 15:23:58,225: Key.tab
2024-09-14 15:24:41,609: Key.ctrl_l
2024-09-14 15:24:41,892: '\x1a'
2024-09-14 15:24:42,109: '\x1a'
2024-09-14 15:24:42,308: '\x1a'
2024-09-14 15:24:42,561: '\x1a'
2024-09-14 15:24:42,791: '\x1a'
2024-09-14 15:24:42,997: '\x1a'
2024-09-14 15:24:43,344: '\x1a'
2024-09-14 15:24:43,687: '\x1a'
2024-09-14 15:24:44,142: '\x1a'
2024-09-14 15:24:44,420: '\x1a'
2024-09-14 15:24:44,631: '\x1a'
2024-09-14 15:24:44,836: '\x1a'
2024-09-14 15:24:45,019: '\x1a'
2024-09-14 15:24:45,197: '\x1a'
2024-09-14 15:24:51,901: Key.ctrl_l
2024-09-14 15:24:52,120: '\x13'
2024-09-14 15:25:04,289: Key.esc
2024-09-14 15:25:04,673: Key.alt_l
2024-09-14 15:25:04,687: Key.tab
2024-09-14 15:25:07,017: Key.alt_l
2024-09-14 15:25:07,056: Key.tab
2024-09-14 15:25:07,507: Key.alt_l
2024-09-14 15:25:07,551: Key.tab
2024-09-14 15:25:09,095: Key.alt_l
2024-09-14 15:25:09,135: Key.tab
2024-09-14 15:26:22,105: Key.alt_l
